"","V1","V2"
"1",-0.209680289459636,0.624710836941693
"2",-0.0402455661664393,-0.753556811537712
"3",0.995907230559345,-0.100272851296044
"4",-0.594664241321813,0.40432519832247
"5",0.991061767888225,-0.154584372206802
"6",-0.684583901773534,0.550504774897681
"7",0.860954979536153,-0.0852387448840382
"8",-0.548720492785977,0.407540617636116
"9",-0.0133459873064832,0.745358562192301
"10",0.800387736052273,0.0370503338838228
"11",0.558049113233288,-0.234788540245566
"12",0.569001952759276,0.0865634111762031
"13",0.813986594697194,0.0207604246989738
"14",-0.759481582537517,0.667257844474761
"15",0.154160982264666,0.590893587994543
"16",-0.0940287543288908,-0.755903032847098
"17",-0.675747040443603,-0.388064956211768
"18",-0.301601738163812,-0.720226365519681
"19",-0.813703198423526,0.734727906624223
"20",-0.443300673860019,0.525610814833189
"21",0.957415708438901,0.0629506918729292
"22",0.795074316076686,-0.34293099734329
"23",-0.873334032952041,0.531745198866618
"24",-0.860845839017735,0.754628727343598
"25",-0.716091046169311,0.605155453435772
"26",-0.132105502501137,0.710550250113688
"27",-0.929770449018329,0.628981552879768
"28",0.0971220684726824,0.697719742740207
"29",-0.252777236406159,-0.734749561488988
"30",0.737469600806691,-0.37297585859185
"31",0.375950107191581,-0.562853244981485
"32",0.694158501798338,-0.494480962420935
"33",0.0756577665172481,-0.723679594620931
"34",0.788215422594686,0.0513220294939258
"35",0.866302864938609,-0.178717598908595
"36",0.5125278674342,0.250956643263568
"37",0.712944386485836,0.266110264023754
"38",0.351742955261796,-0.581173260572988
"39",0.728240109140519,-0.480354706684857
"40",-0.837289677125966,0.390904956798545
"41",-0.749224854272603,-0.0858241349373682
"42",-0.378528701857488,0.577080491132333
"43",-0.612761045230349,0.428796306013223
"44",0.574269295960974,0.147505064285419
"45",0.349834340284545,0.487234457220815
"46",-0.823770162908274,0.295883155444988
"47",-0.883583447021373,0.554342883128695
"48",0.468329760280647,-0.520951081660495
"49",-0.495736698499318,-0.591234652114597
"50",-0.749694837366267,-0.0651970991599052
"51",0.620860721815701,-0.517425275951879
"52",0.227830832196453,-0.658275755842098
"53",0.578392276209466,0.0359953825165285
"54",-0.209917551456196,-0.744053621211223
"55",0.864787024405033,-0.109140518417463
"56",-0.630989292653686,-0.467815949398487
"57",-0.748137265190471,0.000734599643194459
"58",-0.695592858413904,0.57097099472092
"59",-0.573467055049593,0.38936617381365
"60",0.369713506139154,0.460498573731862
"61",0.39760497195695,0.372214643019554
"62",0.578444747612551,0.263301500682128
"63",0.951374001169363,-0.283278113428182
"64",-0.718417462482947,-0.282401091405184
"65",0.277472164766976,0.542710029485543
"66",0.100061156324975,0.631885966975584
"67",0.567530695770805,-0.52387448840382
"68",-0.253806275579809,0.618171896316507
"69",0.939193139738842,-0.304911323328786
"70",-0.879083794069074,0.745602067925612
"71",0.529058663028649,-0.350177353342428
"72",0.759672578444748,-0.36431105047749
"73",0.822458484264007,-0.425083501905255
"74",0.548335924363083,-0.27354928773121
"75",0.658792274000144,-0.507072592805342
"76",-0.72729230990163,0.619946865800244
"77",-0.420315019223614,-0.649799495638513
"78",-0.189631650750341,0.62638861820308
"79",0.327421555252387,0.510231923601637
"80",0.536737478074449,-0.313064379912947
"81",0.775400301572485,0.0651970991599052
"82",-0.697981841275815,-0.336265700710354
"83",-0.673942701227831,0.530468394724875
"84",0.994448887425319,-0.126452462718163
"85",-0.089949977262392,0.738608458390178
"86",0.86237380627558,-0.219699863574352
"87",0.81718963165075,-0.320600272851296
"88",-0.146521145975443,-0.753615279672578
"89",-0.189934818857056,-0.747764135212975
"90",-0.31787175989086,0.601052426427597
"91",-0.399818099135971,-0.671305138699409
"92",0.763983628922237,0.0772169167803547
"93",-0.276616643929059,0.613151432469304
"94",-0.0625205814555205,0.744225431622524
"95",-0.46862210095498,0.466499924207973
"96",0.545702592087312,0.256252842201
"97",0.851490937439096,-0.265152991619567
"98",0.390723055934516,0.400545702592087
"99",-0.778080945884493,0.0673033196907685
"100",0.404554517787806,-0.530905656417253
"101",-0.0682128240109141,-0.755798090040928
"102",0.522510231923602,-0.523679594620932
"103",-0.357662573897226,0.586289222373806
"104",0.106412005457026,-0.70668485675307
"105",-0.770230487542184,0.681984634163854
"106",-0.687350049395493,-0.361951357199981
"107",-0.915927694406548,0.731753069577081
"108",0.491132332878581,-0.521145975443383
"109",0.856123412740057,0.191730506873754
"110",0.764517468414497,-0.461830476303458
"111",0.418708108428732,-0.517349783498428
"112",0.390309378163095,-0.547726972670862
"113",-0.522744104463068,-0.573377509257455
"114",-0.802767491717014,0.143344377314364
"115",-0.401511176408857,0.56511701122888
"116",-0.137653478854025,0.649795361527967
"117",0.59196328909835,-0.382074496672041
"118",0.501731556301816,-0.521775632280407
"119",-0.748976807639836,-0.109140518417463
"120",-0.139278184298648,0.630286493860846
"121",0.138069751985168,-0.691713016406059
"122",-0.169345750044487,-0.751171481108014
"123",0.30619031377899,-0.613659618008185
"124",-0.814461118690313,0.233287858117326
"125",-0.947476125511596,0.727830832196453
"126",-0.72651904711932,-0.256060447056354
"127",-0.956070941336971,0.652660300136426
"128",0.96277528746833,-0.258721496784252
"129",0.601265037827111,-0.52139402207615
"130",-0.647595497953615,-0.442019099590723
"131",-0.745035622252539,-0.158253751705321
"132",0.986442701227831,-0.180422919508868
"133",-0.842480847937874,0.418721796620842
"134",-0.917276447972219,0.612055066352474
"135",-0.808011906238373,0.171896316507503
"136",0.78237380627558,-0.451405184174625
"137",-0.767421555252387,0.043656207366985
"138",-0.661559450099696,0.507293525028859
"139",0.2556275579809,-0.644355388813097
"140",0.106563589510383,0.657571623465211
"141",-0.787479157192664,0.0909504320145521
"142",0.43656207366985,-0.516598453842656
"143",0.198755115961801,-0.672066848567531
"144",-0.114597544338336,0.727441044630677
"145",0.536152796725785,-0.52387448840382
"146",0.981340492012499,-0.208423183558509
"147",0.875335183704191,0.174530742814132
"148",0.510459299681674,-0.523647112323784
"149",0.167273002880097,-0.683795664696074
"150",-0.376299571905725,-0.687585266030014
"151",-0.795725329695316,0.116507503410641
"152",0.859286688754629,-0.241765737672968
"153",0.972997130357059,-0.234087594674695
"154",-0.827694406548431,0.74474761255116
"155",0.693951796271032,0.122896771259664
"156",-0.638887241236135,0.467643395219171
"157",0.565995907230559,-0.192360163710778
"158",-0.865648021828104,0.509358799454297
"159",0.887138782091033,-0.371243127041217
"160",-0.522354316897291,0.42822061976223
"161",-0.894208111124892,0.575096118070197
"162",0.866302864938609,-0.133697135061392
"163",-0.853342428376535,0.465211459754434
"164",0.0412005457025921,0.733833560709413
"165",-0.828274215552524,0.32818894952251
"166",0.978262846748522,0.0144611186903138
"167",0.826739427012278,-0.309491327226661
"168",0.745728577925031,-0.471902812966933
"169",0.779120379393231,-0.354186968102384
"170",-0.933931007600857,0.729292535568115
"171",0.687914569318342,-0.384532154113939
"172",-0.573194427218984,-0.535780726776634
"173",-0.231923601637108,0.621759890859481
"174",-0.802182810368349,0.723055934515689
"175",0.217660920253008,0.570341890942164
"176",-0.337467443879449,0.594691802058787
"177",-0.351783278113428,-0.699961021243423
"178",0.551432469304229,-0.524829467939973
"179",-0.456684856753069,0.498038881309686
"180",0.678503215747417,0.27027869810953
"181",-0.751159618008186,-0.0242837653478854
"182",-0.941272006756318,0.64223997921133
"183",-0.896043656207367,0.735470668485675
"184",-0.0367257844474761,0.747394270122783
"185",0.83856298317417,-0.0148931332423829
"186",-0.781288145329217,0.69591441085661
"187",-0.613032661905144,-0.492657090121178
"188",0.57980900409277,-0.0572987721691678
"189",-0.818861946045857,0.264313690973903
"190",0.806446111869031,-0.332025920873124
"191",-0.737919149852804,0.636317943562863
"192",0.639960312538757,-0.512340319980156
"193",0.554595523217624,0.133141326865747
"194",-0.495528270425951,0.447400333484918
"195",-0.120054570259209,-0.755798090040928
"196",-0.441824205807835,-0.625609043071526
"197",0.558865823531581,-0.37159396777405
"198",0.855085644990147,-0.0613410135920368
"199",0.384568743368198,0.431938760042444
"200",-0.706100175404404,0.588839082699929
"201",0.625024361722861,-0.386903137789905
"202",0.0961007646181668,0.603826263523589
"203",0.124232605729877,0.595924283765348
"204",0.713376209965569,0.113817969206782
"205",-0.905332463372679,0.594222670383771
"206",0.969011888520756,0.040050672383551
"207",0.0068212824010914,0.742545312804522
"208",0.0570833632512386,0.726502477202556
"209",0.658000389787566,-0.387526797895147
"210",-0.709413369713506,-0.30968622100955
"211",0.675852660300136,-0.501091405184175
"212",-0.748158253751705,0.651568894952251
"213",0.572180304591141,-0.149010218002617
"214",0.99481582537517,-0.069849931787176
"215",0.749106736828428,0.0895212109400376
"216",0.248522055479763,0.55525238744884
"217",-0.737538041767237,-0.207681813411691
"218",-0.732496589358799,-0.23225102319236
"219",0.713506139154161,-0.379566469607397
"220",-0.139154160982265,0.668349249658936
"221",0.470889716455883,0.303676118137237
"222",-0.747448840381992,-0.133806275579809
"223",-0.984668355746118,0.675241993113753
"224",0.836592390480522,0.207872265171037
"225",-0.971566022833345,0.663459467221943
"226",0.106412005457026,0.68030923146885
"227",0.744135897548739,0.259296747788584
"228",0.643929058663029,0.270122783083219
"229",0.452478399272397,-0.519508867667122
"230",0.801909959072306,-0.439290586630286
"231",-0.975053595790294,0.722276359384136
"232",-0.9867772064225,0.715919823696086
"233",-0.155525238744884,0.627557980900409
"234",0.991550411477358,-0.0408396778594376
"235",0.986084583901774,-0.0122783083219645
"236",0.673715325147794,0.131309686221009
"237",0.652455661664393,0.139040472942247
"238",0.865757162346521,-0.198908594815825
"239",0.929811356259115,0.111022251493626
"240",-0.0136425648021828,-0.748703956343792
"241",-0.848042816664918,0.442438870815406
"242",-0.297779982636736,0.607342180329902
"243",0.44974988631196,0.327834966306999
"244",0.924420190995907,-0.327239654388358
"245",0.602577974314343,0.147245613209766
"246",-0.791349008907792,0.710536875050157
"247",0.840331463796675,-0.288717093628417
"248",0.847413159827894,-0.0371497533844055
"249",-0.140518417462483,0.689440654843111
"250",0.730900409276944,0.102546612096407
"251",0.86493860845839,-0.391882673942701
"252",0.583901773533424,-0.52387448840382
"253",0.281080843198521,-0.629934427672402
"254",-0.468501725383196,-0.607575635984271
"255",0.944884038199182,0.0864029104138244
"256",-0.423625158771228,0.547960671778708
"257",-0.751418108709701,-0.0429381776405543
"258",-0.859066374043538,0.487454771931906
"259",-0.832680543942261,0.360779826607402
"260",-0.742155525238745,-0.18281036834925
"261",0.424068356429956,0.349967688662311
"262",-0.756025466120964,0.0220554797635289
"263",0.0245566166439291,0.738517507958163
"264",0.611615669460144,0.268485675306958
"265",0.826917373509698,0.00415208493979477
"266",0.329955174429936,-0.597349444552719
"267",-0.995816280127331,0.70450204638472
"268",0.490859481582537,0.276749171701423
"269",0.816886463544035,0.223232782577939
"270",0.57980900409277,-0.0109140518417463
"271",0.0850386539336062,0.710777626193724
"272",0.913628451804111,0.133132615138543
"273",0.480218281036835,-0.521145975443383
"274",0.186180884359201,0.582617767434395
"275",-0.650532060027285,0.486984993178718
"276",0.303228740336517,0.528331059572533
"277",-0.961304725288354,0.724792260945058
"278",0.771773093341548,0.248998811776614
"279",-0.171896316507503,0.627557980900409
"280",0.578096995960731,-0.103148489955327
"281",-0.626823381257215,0.448630496379473
"282",-0.994382473316748,0.689350774416178
"283",0.843838108231014,-0.409731696225557
"284",-0.59281491587085,-0.516507503410641
"285",-0.233050596120766,-0.739427012278308
"286",-0.549795361527967,-0.554797635288768
"287",0.866302864938609,-0.156889495225102
"288",0.0714529331514325,0.718963165075034
"289",0.0148362892223738,-0.742070259208731
"290",0.711732605729877,-0.487721691678036
"291",0.044689735003514,-0.734548761833891
"292",0.89584607423437,0.15420802559157
"293",0.62934200860531,0.144086472872285
"294",0.795563640038402,0.236269011166692
"295",-0.662517053206003,-0.414989768076398
"296",-0.276944065484311,-0.728512960436562
"297",0.907742155525239,-0.34924965893588
"298",-0.843038701802255,0.751920729518202
"299",-0.3275626852331,-0.709977889636355
"300",-0.810988465831576,0.201909959072306
